"SK_MATRICULA";"NM_LOCALIDADE";"NM_CATEGORIATARIFARIA";"NM_SITUACAO_IMOVEL";"NN_MORADORES";"ST_PISCINA";"LAT_GEO";"LONG_GEO"
"8F4E61C8BC631D5123A41AC6FEA1C704B9C9C4F1D30CAD761716FC080B8FFE82";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.947504;-38.361035
DFB92731507A62D2B9F56F8F7AA9C6B349ABAA2915FC68483B76E5047CF709F4;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.947841;-38.360728
"1DD204D1566EC39DFC16BED3A369E488E38EE8E3F54489244E505B5711443EBF";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.948309;-38.360631
"442A3BA586813E0B8785F36D01660748C581DAFF4C8F929084584A85E5332567";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.948872;-38.360359
A9857997F086B8AEB47466E97A7F252A7CE5C99518524CF01D6AA16574C15755;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.951661;-38.359426
"0204AE5E4A0DFC3DCE13ECC5E5274EF88C227C899C79F8BCF636539378597608";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942125;-38.366631
"5024E3DAF4DF479775A87B044FE330D00FC74575C15258F8AE1282331BF39057";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941674;-38.366406
"3F500FC32C5A835A33824FB79610766A67CD0D3D29CC1117B0CC118AC2B589BE";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.941344;-38.365995
CD100A86C639A7055020B4323B47888C18D518E734B7C926DAE6B9FE8529CB74;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.941388;-38.365912
"6980E3A99FB58A2EF4A7AB41FFA275F06564F43A9025A3C658ACDA45F01A9DE6";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.940914;-38.365418
E9CBE9CA1476D1859651C9774D2F85AB322FB32EADA12FC6E95804025EBD09D4;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941676;-38.366053
F0B0D1926714ED25D942A7721FB444F108FEF03F442D96F9938E4ACD0A2EB1BF;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.941327;-38.365884
FA33A420C684998C7C4492EFFC5CD2C776BD273C2F7E0921940886EEAC67AB82;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.941772;-38.365795
"20E6FA8A223C2A90502E6A66C9721E12312BBEB97C4D15444831DBD0A97FEDF5";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941442;-38.365939
"2B3BB8C7AABD8590BA6CB5B7AC69CFF212BC0F83F6BE49B919A75F4D70680301";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.941438;-38.365683
"79FA34C50A7E4DB57E2A109A40E3985056EA04874F0A25EECA5B76CFCA9D9A58";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941671;-38.365589
"1926B84F8AFEA8C79E8A004814BA44C2A9562DAE80BB042796A37A838EDE2634";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.945002;-38.363847
"4EA4E8A81327284A73D5AA059B5ECF9E2437684AED2EB93EE25A5F915EFD0346";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.945563;-38.363676
F7DD6F73E5D9ED5A1A1179E5251F0D275DA0DF826E013CE73B14C7AC1807850A;SALVADOR UMB;RESIDENCIAL;HABITADO;9;0;-12.945816;-38.36443
"4E3856D6A7C5788ECB870D6463E79327795EB79EF9B967DF00B3E6ADC045378C";SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.945686;-38.365094
"3CCC8FE8AB209E740D63FDDBB025DDCBD4DA9E22CE2280F7794201857BF65E65";SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.945427;-38.364738
EF05EDEB62C2469AE5AC2345DA3D83DBC4D1E862B6AE0682BC4FD6FFA9AA4D91;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.944784;-38.364572
"8A3E99A8B7967978307898886DAC9AA53B076564240570D202BA6D45B0DFDDD8";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.943786;-38.364609
E3321FA874C682E2B7B055104FE24BFA66217101A584C7BECB624A53E5E01F10;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.945118;-38.365334
B5696E1798084AC83B689AF4624E5F68FE3A9F9D961EF3A279FF10D7B1678CBE;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.945666;-38.364831
EEAE44955595763BB4F37F2122EA3120DAC1DDD4C60D0485CA4A1B7F230AD822;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.943438;-38.364607
D243A90F66C9E851780F10DAE690C72BFA8F6EC983C18BC302E7BA995AD27877;SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.941109;-38.365152
"0FA5C3EC7A1739F2328617E7173339E912FCFB686DDF41464E4C0DE58025E530";SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.941975;-38.3654
"3B9F239A6CEECE97F1797451C0A61AC76CC5C19C9710F37E100B4D5CF60BEF04";SALVADOR UMB;RESIDENCIAL;HABITADO;14;0;-12.941451;-38.365161
"97710EF6C9A635B17F9DC470457C90C3617BC1418BB86728889372823C9E26C7";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.945076;-38.361433
CCC4EC1506C2CC12CF2E1CAECCE1492D2649A04FAE75C8D1795D066B6843EE5C;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.945934;-38.365899
D4D03F59BF1AAA1F8FEE0474C1F849C94A7978607C3538CB2C25B8AA4352C6D8;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.945691;-38.365152
"53956793DC459A51D255BC522DF1795F9729540C0684F474359C24FAB104FA08";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.944857;-38.364492
C14869E85FA9FE2A2FFBD4D1E6108E6508D20CBE62B04BEDCE068B1DB2807BD5;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.928296;-38.358226
"12E158547CA5EA4B183084E94E6CD43575F1FCDF5E8501FDD20C07B9D22FB030";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941854;-38.364581
"0405DCF1C6DAC5A660247BE75A0309BEEA81A0167F75F45379386C07562B1EBF";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940278;-38.363292
"07A62773FA0C7337EC5014A456E9D57337486C07BF102445B1E261E37AEB74B3";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942334;-38.363873
"38C2A207D43666DABE7D245659817D0F052193E869087419E0FCC6CACCD180DA";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.943209;-38.363918
A1BE40EA7349CB466A8DC0D930C602A53F1610CBDA76E16F20AA1A2EE0D7F3F3;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.944434;-38.364565
"7ADB80BBF4455230371D9F3BCD9A215BA6A9DA2CAFB2DA010F4D45475BC288C5";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.945821;-38.363849
AC93CBC22EE653478A3C5266A69B0427E3F8AC4C957C4C3138BD5BDE941DA64F;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.945966;-38.365123
"1EA6298A38F20E9F72D38C1FD86D5DB04F6D7C086B6DBE598DDAD1594E9B6781";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.945714;-38.365446
A527285FD0F86D576550169DF62E3B9EE58E91D87453542C4B9117E5A6C2578A;SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.942189;-38.363581
"9486707D459362F0C2F7B86BF0792A506F794E49700829F0FC1F761C5644E48D";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.944191;-38.363686
B0F01D56AC09E294C42407F72BB0C6C6189723CE43DED93D83115C9613D9025E;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.945012;-38.363733
"07DB2C37690DB274EA9E557CBEF7D70A1F285179699F7ACF60B1EC86F2320423";SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.945536;-38.363764
"280312675898643CA51CA9894A39CC571A7280E122327CAC96FE25729219A30D";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.945812;-38.364099
"542F5050A2B6C6DCDFBA835DE66AB9D782A3FF7370A26B906C426116BA7627D2";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.945879;-38.364822
F8C189706E23B5435F05546AB04831818F390AADBA6493710E121EF12288939B;SALVADOR UMB;RESIDENCIAL;HABITADO;15;0;-12.946049;-38.365427
"46327C9B5B3FB8994B0492BD09C453A640AC5CF08741E0EB819CAC11DDB2161D";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.953063;-38.359898
"8EBA6E34684805232485CAAF9DCEB7C00504B15D1736BA4F8E759298B3F54A81";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.924224;-38.358094
"80D94C854C3939D0EDB9F3AAEFA061937593CFD36CF8253BC80AD917D342171A";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.937126;-38.364469
"6C704ABA5C0DDF1F6C21707CC346B8B8DE4728BBAF66E10B1CC6B4D235D2CC6B";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.937398;-38.36427
DCCF3F902CFE7BCEE0BAB71F3C17989A2A657A4A9B282D0AEDAAABD9A984CD30;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.937233;-38.36404
"31ACC7F210542E4AE9756ACE9CB73A33F95D0CF17BD5E793C0748BCBCCFF7868";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.93664;-38.363612
"583B5A24F3910ED58ECFA5ECC83431DA015E00DBEEF6F853A2280D5A5A6777CD";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.936927;-38.363478
D22328E12FC169D17E41CDA4A087F67E9692419555CEBAF81D2276EBFC85CA00;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.937135;-38.367188
"93A75C6BFAD0C35FA84E37717FD4D55B5486FC0C124894DB203570667F255AEF";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.936698;-38.367271
"11CD2C764DBE4504792A31A2E13E99E9E3FA5CFFB34322246346F8E4EF25260E";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93642;-38.367025
F58B8C0EAE53F3AB5C547E0EF2262D2DC72C27303A08D232F38F7CEE9480C141;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935627;-38.366619
"1A66A0194FFE789364F6D0B1B5B1724511477DB053C5150C309BCD121BB525AC";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935864;-38.366258
"3FCCE6C948BC1A3D62CB84DD70D017777C5777C8F9461B1F565814879FDC46B1";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.924374;-38.357667
"8911308F3F4D0DA6BFAD1507F7AE9873D371929B1FFEB21B84A4239F8054E223";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.92422;-38.357418
C70C9F8BFAA9B315CB50EFD583BE9B47DCB2B4F185A8099CA571EC51E80FCA0E;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.922902;-38.357177
"3E59ABC364C39B663A2B4E2CFE4952F6BEBEC1C1C9FAEB31175B6A57921CD637";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.922941;-38.356877
"0A4CC1034F737EC2A8434138BDFF9B2B779483213B926C5E5EA2DAA35C423586";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.922748;-38.356702
"516D4F2156F608F6C4843F46B65986F9834AF076D2CE57FFB4B86848AADD9A41";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.922973;-38.356926
"118095713B050E1FB9426248A1C4EA741317A03A9B4352859BA8C311050AA211";SALVADOR UMB;RESIDENCIAL;HABITADO;7;0;-12.938275;-38.365985
"6D9739317AA1267D913B99A097E8BA2987A629CE55FA1AD39B417EE0CAF08050";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.945072;-38.368815
B9F33DB5AF5D59CC496AB92B93CA87E6D3E1EFE546286145D9408753DFC54106;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.945328;-38.369315
FD3160007D4624F2694463C7254B9FCC5FC5F1276A835E31C242DC2EBCE281EB;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.94478;-38.369277
BA9375E1D94B245A80E10DAC3570695F81FE53A1BF374F5B872EAC093574DCDE;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.944094;-38.368625
"8FE2796F257B4B2A87CC57720B2A71F75F6D53DE3494A2C690CCBC308438A68E";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.942242;-38.368371
"5BCCB36B39C59F6DFD26AE2FC24E5E799BF05C026288AE196C8178A490C8F519";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941266;-38.367079
DF6B9EB183259C819179EC5BEE3849E1FC4C9BA824111325C151F2F9073CA68E;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.942876;-38.366957
F4D637A8DD6C26CF4F33E5AF269ED19D8C7E4DF820E9A5BA03989D6A99A73476;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.937734;-38.360423
"3FCAAC883A0E78426145B337047B29EF08900ECE3565688B736A0E974F813769";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.938868;-38.364204
"0BDCAAABA9EF9A97B5FA865156AD7A95D53B04E8F370E53F5A650C667E330A68";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938824;-38.363963
C15666D90996821299F81B61921AC540CB7AD0C99EC1E569E65A1E9D4C059F78;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.939045;-38.36355
"7E1FF90CD0A26CEC66B5A71C3E6AB27DF15C963C5ADF6B259B153C920E4542AD";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940371;-38.364656
"348AD5F65D35444DDD1BDE10D59CD51258ABA4EE5FD8C9B667578AFD09E29A34";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940206;-38.364781
"220BC38A0747EA22F49D54A03FDFA77ACF4BEE7FC3BDD1D7FF3D9E8C2FA9582C";SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.925193;-38.357694
F97110707955BE1673661B337C920BD4FA9A52645DF1EA85CF48EDAE42CA17BA;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935735;-38.367135
BE4E9C634B0DD0A5A575C33910DA07317879AC5E118C0D1B579F6CF726D347B4;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933298;-38.364898
"9D6F04E09F9F12C126358317FF86391034F71FD3D476F149D513AD4849796C01";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.933493;-38.365084
B196D41692EFE1D87B338AF4A3F821A11B39C086ACAAD302C084441DE5966676;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.933768;-38.365527
"7E14B5E9A81DC81E15E5F0579650985444D180E9E86E907B46286AB97AF90AC0";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.93362;-38.365912
FEC7D1B852E72E483B280AD2CC94879FBA32350C556E717C2F6A3CEC1B1E7DA5;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.933867;-38.365793
"2EC21B292E4FA7A81FE9FD062969FA9BCCCA7559EB9E62E764FBAA0529938DC4";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934553;-38.365934
EE824278C3AAD6C7DA4A1A118501E27939FA5F093E16129AD5CC5713F3E278CB;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933109;-38.366416
B312F8C1A742D025FBEA56F59322B041DCB1A402107246231E690878450ED39E;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.933513;-38.359254
"01881A9CD97C2F9E91CFD17D2BAB6391C5F02A1896FF10AA9099647FA839706A";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933719;-38.359027
"8F95695E944546F8E2B6981789261280A4F3D8E9AF190FFC768D9F209F56490E";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.936296;-38.356433
"621E854A6B9AFCA5C76AE85CB21993E026B10BD5ADE569B05E06B1732AF5EAA3";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.939992;-38.362252
"13386C60C0E255A16DA3DA1AE194906EC470067E456842CD64DD1B0AEBED74B9";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.932181;-38.364663
CC133304FF742A507ECBB3F9B330B728F996A0CC3CE5049C9EBD4AF81F719DBC;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.933995;-38.365868
CFCD4128D5EFCFC321B8FA371C259705C12B941A7595B0E71CE512C7C7C1EE8A;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.934491;-38.365866
"4B5CBDA1F8AB7F73654C91B1EBB35617578975582374654A6F26A7F4E97F3A82";SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.934363;-38.359615
"507F6ED1B73561DC239D4D38D275F95AA19B0D5630DF784B09E40367A346E1C4";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934366;-38.366892
FF38BD97AE3B03F64DE510DB1FEE22D3746B9E9804EC79519680F8E846723E59;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.934095;-38.361127
"56EECB66B6DD391E9194B05E706C389B8FF21AB57DBFA666F20F8A88CF3B09F4";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.933653;-38.365797
ACEFB7E56E032E72C564726B67AB719C75C801F615D37185E27D0779C112AB8B;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.934699;-38.359465
"71E7BF85EB7DB704C00164D4CB93BE1A2EF0D1E296A04FA88E6C3DA65210D452";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.932411;-38.358879
E6871DC4B481D44B842CB2A53C5BF1EB96D18C389ADF81253316A6BED7CA7D16;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.932297;-38.358501
D69C22A29ED880B0599DB087F00621FDF09A48A76E5CEF61649D818079434E9D;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.932172;-38.358652
"0D9205E76D3ECF698051544E4F79FCF8DE45B77F5599A165120735A8CCCDB90D";SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.932248;-38.358416
"9D92BACA50C9EFC2B36A115181BFE596B6C3156F112394A2D0FDE768DF1E071F";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.939701;-38.357063
EE99F217636DE63DF8D756ABF0E382403A40F627676D5EBA0E1146EE6241719F;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.938862;-38.355944
"4674C6A7CC6634A2DA074B2F20BE34BD372CF78538A2B22E7E37A314ECDAC03B";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936229;-38.355443
D2BFD945B118F823133925126505EEE27967EC2A1C570DBC1EB62B1AA700E7C4;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936724;-38.355591
"59A0C8ABBF1D473952F08B2013E79B60CC26DD8A6A3D2EC1FB5A8B028715587A";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.937009;-38.355933
"5F26F50F42A2D1320DBD20CA604422AA13AEDE2708A9DD0A72F4FD461EE6AAD8";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.936457;-38.361705
"1DB77F39FE596E820249153C3854E11BAB022A487CEB533CEF462D523096C154";SALVADOR UMB;RESIDENCIAL;HABITADO;9;0;-12.936111;-38.361871
"37156950E66D8BECEB8C3D99D58154584A10B8AEC875914C9CAAA18EE20D3611";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935865;-38.361945
"1467F27F6F1AE13E46A63FA9CF551E4BA25715C9888792EF9F6E93986DADCB43";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.935613;-38.362048
CBD3CFB2060CC863D3801F11911956DE1648B3A8EAEECCAFD5017AD612495C3F;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.935251;-38.362017
CEF3DF325919380068EF843E15E6658293FFAF71F1F532FD00EE1F61E4712B72;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935248;-38.362067
"2F0A9B28398CECC3A35BE62A4980999DE120B15851CD8DF0B28BD2C782C69614";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.924757;-38.358247
"461DC824A5CC5A7B5DC537F6EDEF0B38EB2FC0824AE3E29CA2E96B5F9C75A0C7";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.92485;-38.357999
"6C821DFCDE2B1079CD5C1F54276DBDFE0F96C98602408C64A10F79AB930AB5BE";SALVADOR UMB;RESIDENCIAL;HABITADO;8;0;-12.92509;-38.357889
"59BCD19FB69FD243FCFDC524325B0653AA5B0092A2D3066D9DEF75B025A8D506";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.925448;-38.357371
BA139465C2A791E10DDFD0123838D87C3FA920C02CA770F7103EB5A8319482C6;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.941872;-38.3628
"71E28B534F766A8941197DE09E683CF2E1E8EA26FD070A33FA0B267F9AB5143D";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.934549;-38.361493
CA002ADC9EB34A19723B850278DBAE2E7844B9A1E3857CE24981A39E221665F0;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.925903;-38.3577
FD630C28B20F7824AD20330BD75AF2480CAD8B60064AE227EA9E467B3DE8A091;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.926115;-38.358118
B3495A0337BC69EF1240B2E9537D108487F5B7A80D5CB094F9A1FA6F64463571;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.925903;-38.357439
E5D83EF2845B3702BC562076059E13EAFD27821C4060C09EA5D37C35D949E2CB;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938386;-38.360416
FFB86ABDC265573FCD1EFE7C9CF96B9C1CA913BFD53CCA713EAAACBCC436E252;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938106;-38.360236
B112B0B2DA6D489E00F6178C210ACFE77BC20858766719C3D4E70D159472090B;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.937954;-38.360135
"0466833FC99773EFEC7218AB1FC081F759E3AB66B873D0B5CC353F925A86C69B";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.937483;-38.35975
"4820676C73D9F3A037C0F23BE18AD8091D063CE8041EE68ED72A8EA65025BBA6";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.937724;-38.359623
"74B238EBBE26855C654112463D97E324B2F39710C394FE1E999BDBD71AAA488A";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.937991;-38.359801
"2DCE94C6DDBD47C62F6E4DC2D985525BE948E3AB28E7E5FBC696F3173C4C71DF";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.9382;-38.359841
"982D9D4C1CA7E398D5AE0EB10070FC38DF415A5F523ED558389EDBB8614384FA";SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.938329;-38.359927
C4B876A7F3D917F66C0D7D514F4C749305A805DF6CF96A4B0E1367B535FEEFBA;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.93857;-38.360108
"97AF6C0239859D6D0FB763C2161FE3EEBDDAE735E7CE685C777A7B2614F9C436";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.938295;-38.35995
"9D930DC089A0D5558DB39B49C9824C36718D83A6542FE4A64A8CE77388E53AA1";SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.93827;-38.359422
"5879BB740BF9176F669FC4B3ED2F00BAB768A8002434330C6DB4A73966DE1DA2";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.94246;-38.366726
BB50259DD8E221D30816D7250517CF625A895015138BF1195F1AEC22F72090CD;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.935481;-38.360436
E98521249F28ABFF4FC9B31488FF96A7ABCCCA95EFDC26A937AA1558F7D3D549;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.934436;-38.358814
"3B258622E7B80969768A242C7C332531BAD6B1DFE6DF5990AC7C64BCB70F37B2";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934776;-38.356907
D8D5927D3F5A1F16882E907B751E364115AB85128BA85062557661F6A11894C2;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.934694;-38.357653
"8FBED7A80999BBB57106F2F617C9FDBA1C2FC1553D5A696145EC4383E45A8D2E";SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.934417;-38.35662
C0A8A1B200A9729474DB1BB97E1BE579F9C68955D6F8219E4C9830046B8FBF80;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.934655;-38.368388
F26D6989D375CFD59F511E934A92E4B502CEC88938C44A67966271779BE7056E;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934591;-38.368114
BDBD32DE8F321AFAE0C6598CCB201170846054A833EBD7139605C2743E2B0F7C;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934463;-38.368355
"516C3C9E248055815C370CB9C0324D30685C314DA357E162C13D60043794E2E4";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934323;-38.368531
"0D304BDE7E29759C9000A753042C746508F741C8A6D25AC705626485E0E48320";SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.936978;-38.367978
FC2EE88E8178AF1F94B96DAB48B00F05A08CA321E6E2E87C9580596ACB28A96A;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.937113;-38.36789
"7FA815F16280574B10526C19AC93837448FA34C3120255A5EBF152257B8FEA4B";SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.937454;-38.367614
"9052ED344D937555854151B2E52FDEF82028199CF59D519BB1007F047AB4AF64";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93378;-38.370202
B8E6CF8A1E1FB48776679DFCDFF1AC8D51C6ABC1D6A1DD9A576F49ED7D1E018C;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.938021;-38.368202
"1CF585F2A81C21A5FA10752761157286144A2F443E1FCDB4312AA52B3463F029";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.936948;-38.360509
"79250CA154C6500F6E9195C3258124775DE5F6435F82903B3979AC4C2FFAA9C3";SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.937204;-38.360473
B0544798800E53ACFE909A1184045F427F5E3ACD60528BAD82B1C31576A853F2;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.937361;-38.36079
C2ADD1808A2421F0D216ED127A3E06549075233761D4C52748609118B96D676B;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.937734;-38.360967
"0B238C8F912C73F7C487E094526E4B7705C9C279F216217F8E4CBE9B7987E4BC";SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.936014;-38.356422
"62E8C9A2B0E0BCC150638D23E334DEC65530FED6BBFCBD4FE24662F9D10813F6";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93494;-38.367212
"8B802723C16A6F2BAE792F11231DA74B0D1AF13D9440BEF7D642A5675AB0D0B1";SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.937151;-38.359668
